#node	identifier	category	term ID	term description
COQ6	9606.ENSP00000333946	TISSUES	BTO:0005288	CL-48 cell
COQ6	9606.ENSP00000333946	COMPARTMENTS	GOCC:0005622	Intracellular
COQ6	9606.ENSP00000333946	COMPARTMENTS	GOCC:0005737	Cytoplasm
COQ6	9606.ENSP00000333946	COMPARTMENTS	GOCC:0005739	Mitochondrion
COQ6	9606.ENSP00000333946	COMPARTMENTS	GOCC:0005740	Mitochondrial envelope
COQ6	9606.ENSP00000333946	COMPARTMENTS	GOCC:0005743	Mitochondrial inner membrane
COQ6	9606.ENSP00000333946	COMPARTMENTS	GOCC:0016020	Membrane
COQ6	9606.ENSP00000333946	COMPARTMENTS	GOCC:0019866	Organelle inner membrane
COQ6	9606.ENSP00000333946	COMPARTMENTS	GOCC:0031090	Organelle membrane
COQ6	9606.ENSP00000333946	COMPARTMENTS	GOCC:0031966	Mitochondrial membrane
COQ6	9606.ENSP00000333946	COMPARTMENTS	GOCC:0031967	Organelle envelope
COQ6	9606.ENSP00000333946	COMPARTMENTS	GOCC:0031975	Envelope
COQ6	9606.ENSP00000333946	COMPARTMENTS	GOCC:0032991	Protein-containing complex
COQ6	9606.ENSP00000333946	COMPARTMENTS	GOCC:0043226	Organelle
COQ6	9606.ENSP00000333946	COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle
COQ6	9606.ENSP00000333946	COMPARTMENTS	GOCC:0043229	Intracellular organelle
COQ6	9606.ENSP00000333946	COMPARTMENTS	GOCC:0043231	Intracellular membrane-bounded organelle
COQ6	9606.ENSP00000333946	COMPARTMENTS	GOCC:0110142	Ubiquinone biosynthesis complex
COQ6	9606.ENSP00000333946	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
COQ6	9606.ENSP00000333946	Monarch	HP:0000077	Abnormality of the kidney
COQ6	9606.ENSP00000333946	Monarch	HP:0000079	Abnormality of the urinary system
COQ6	9606.ENSP00000333946	Monarch	HP:0000093	Proteinuria
COQ6	9606.ENSP00000333946	Monarch	HP:0000095	Abnormal renal glomerulus morphology
COQ6	9606.ENSP00000333946	Monarch	HP:0000096	Glomerular sclerosis
COQ6	9606.ENSP00000333946	Monarch	HP:0000097	Focal segmental glomerulosclerosis
COQ6	9606.ENSP00000333946	Monarch	HP:0000100	Nephrotic syndrome
COQ6	9606.ENSP00000333946	Monarch	HP:0000118	Phenotypic abnormality
COQ6	9606.ENSP00000333946	Monarch	HP:0000119	Abnormality of the genitourinary system
COQ6	9606.ENSP00000333946	Monarch	HP:0000364	Hearing abnormality
COQ6	9606.ENSP00000333946	Monarch	HP:0000365	Hearing impairment
COQ6	9606.ENSP00000333946	Monarch	HP:0000407	Sensorineural hearing impairment
COQ6	9606.ENSP00000333946	Monarch	HP:0000598	Abnormality of the ear
COQ6	9606.ENSP00000333946	Monarch	HP:0000707	Abnormality of the nervous system
COQ6	9606.ENSP00000333946	Monarch	HP:0001250	Seizure
COQ6	9606.ENSP00000333946	Monarch	HP:0001939	Abnormality of metabolism/homeostasis
COQ6	9606.ENSP00000333946	Monarch	HP:0001966	Abnormal glomerular mesangium morphology
COQ6	9606.ENSP00000333946	Monarch	HP:0001967	Diffuse mesangial sclerosis
COQ6	9606.ENSP00000333946	Monarch	HP:0003110	Abnormality of urine homeostasis
COQ6	9606.ENSP00000333946	Monarch	HP:0010935	Abnormality of the upper urinary tract
COQ6	9606.ENSP00000333946	Monarch	HP:0011035	Abnormal renal cortex morphology
COQ6	9606.ENSP00000333946	Monarch	HP:0011277	Abnormality of the urinary system physiology
COQ6	9606.ENSP00000333946	Monarch	HP:0011389	Functional abnormality of the inner ear
COQ6	9606.ENSP00000333946	Monarch	HP:0012210	Abnormal renal morphology
COQ6	9606.ENSP00000333946	Monarch	HP:0012211	Abnormal renal physiology
COQ6	9606.ENSP00000333946	Monarch	HP:0012575	Abnormal nephron morphology
COQ6	9606.ENSP00000333946	Monarch	HP:0012638	Abnormal nervous system physiology
COQ6	9606.ENSP00000333946	Monarch	HP:0020129	Abnormal urine protein level
COQ6	9606.ENSP00000333946	Monarch	HP:0031263	Abnormal renal corpuscle morphology
COQ6	9606.ENSP00000333946	Monarch	HP:0031704	Abnormal ear physiology
COQ6	9606.ENSP00000333946	Monarch	HP:0033354	Abnormal urine metabolite level
COQ6	9606.ENSP00000333946	UniProt Keywords	KW-0025	Alternative splicing
COQ6	9606.ENSP00000333946	UniProt Keywords	KW-0209	Deafness
COQ6	9606.ENSP00000333946	UniProt Keywords	KW-0274	FAD
COQ6	9606.ENSP00000333946	UniProt Keywords	KW-0285	Flavoprotein
COQ6	9606.ENSP00000333946	UniProt Keywords	KW-0333	Golgi apparatus
COQ6	9606.ENSP00000333946	UniProt Keywords	KW-0472	Membrane
COQ6	9606.ENSP00000333946	UniProt Keywords	KW-0496	Mitochondrion
COQ6	9606.ENSP00000333946	UniProt Keywords	KW-0503	Monooxygenase
COQ6	9606.ENSP00000333946	UniProt Keywords	KW-0560	Oxidoreductase
COQ6	9606.ENSP00000333946	UniProt Keywords	KW-0809	Transit peptide
COQ6	9606.ENSP00000333946	UniProt Keywords	KW-0831	Ubiquinone biosynthesis
COQ6	9606.ENSP00000333946	UniProt Keywords	KW-0966	Cell projection
COQ6	9606.ENSP00000333946	UniProt Keywords	KW-0999	Mitochondrion inner membrane
COQ6	9606.ENSP00000333946	UniProt Keywords	KW-1274	Primary mitochondrial disease
COQ6	9606.ENSP00000333946	Pfam	PF01494	FAD binding domain
COQ6	9606.ENSP00000333946	InterPro	IPR000689	Ubiquinone biosynthesis monooxygenase COQ6
COQ6	9606.ENSP00000333946	InterPro	IPR002938	FAD-binding domain
COQ6	9606.ENSP00000333946	InterPro	IPR010971	Ubiquinone biosynthesis hydroxylase UbiH/COQ6
COQ6	9606.ENSP00000333946	InterPro	IPR018168	Ubiquinone biosynthesis hydroxylase, UbiH/UbiF/VisC/COQ6, conserved site
COQ6	9606.ENSP00000333946	InterPro	IPR036188	FAD/NAD(P)-binding domain superfamily
COQ7	9606.ENSP00000322316	GO Process	GO:0000122	Negative regulation of transcription by RNA polymerase II
COQ7	9606.ENSP00000322316	GO Process	GO:0006355	Regulation of transcription, DNA-templated
COQ7	9606.ENSP00000322316	GO Process	GO:0006357	Regulation of transcription by RNA polymerase II
COQ7	9606.ENSP00000322316	GO Process	GO:0006743	Ubiquinone metabolic process
COQ7	9606.ENSP00000322316	GO Process	GO:0006744	Ubiquinone biosynthetic process
COQ7	9606.ENSP00000322316	GO Process	GO:0008152	Metabolic process
COQ7	9606.ENSP00000322316	GO Process	GO:0008340	Determination of adult lifespan
COQ7	9606.ENSP00000322316	GO Process	GO:0009058	Biosynthetic process
COQ7	9606.ENSP00000322316	GO Process	GO:0009889	Regulation of biosynthetic process
COQ7	9606.ENSP00000322316	GO Process	GO:0009890	Negative regulation of biosynthetic process
COQ7	9606.ENSP00000322316	GO Process	GO:0009891	Positive regulation of biosynthetic process
COQ7	9606.ENSP00000322316	GO Process	GO:0009892	Negative regulation of metabolic process
COQ7	9606.ENSP00000322316	GO Process	GO:0009893	Positive regulation of metabolic process
COQ7	9606.ENSP00000322316	GO Process	GO:0009987	Cellular process
COQ7	9606.ENSP00000322316	GO Process	GO:0010468	Regulation of gene expression
COQ7	9606.ENSP00000322316	GO Process	GO:0010556	Regulation of macromolecule biosynthetic process
COQ7	9606.ENSP00000322316	GO Process	GO:0010557	Positive regulation of macromolecule biosynthetic process
COQ7	9606.ENSP00000322316	GO Process	GO:0010558	Negative regulation of macromolecule biosynthetic process
COQ7	9606.ENSP00000322316	GO Process	GO:0010604	Positive regulation of macromolecule metabolic process
COQ7	9606.ENSP00000322316	GO Process	GO:0010605	Negative regulation of macromolecule metabolic process
COQ7	9606.ENSP00000322316	GO Process	GO:0019219	Regulation of nucleobase-containing compound metabolic process
COQ7	9606.ENSP00000322316	GO Process	GO:0019222	Regulation of metabolic process
COQ7	9606.ENSP00000322316	GO Process	GO:0031323	Regulation of cellular metabolic process
COQ7	9606.ENSP00000322316	GO Process	GO:0031324	Negative regulation of cellular metabolic process
COQ7	9606.ENSP00000322316	GO Process	GO:0031325	Positive regulation of cellular metabolic process
COQ7	9606.ENSP00000322316	GO Process	GO:0031326	Regulation of cellular biosynthetic process
COQ7	9606.ENSP00000322316	GO Process	GO:0031327	Negative regulation of cellular biosynthetic process
COQ7	9606.ENSP00000322316	GO Process	GO:0031328	Positive regulation of cellular biosynthetic process
COQ7	9606.ENSP00000322316	GO Process	GO:0032501	Multicellular organismal process
COQ7	9606.ENSP00000322316	GO Process	GO:0042180	Cellular ketone metabolic process
COQ7	9606.ENSP00000322316	GO Process	GO:0042181	Ketone biosynthetic process
COQ7	9606.ENSP00000322316	GO Process	GO:0044237	Cellular metabolic process
COQ7	9606.ENSP00000322316	GO Process	GO:0044249	Cellular biosynthetic process
COQ7	9606.ENSP00000322316	GO Process	GO:0044281	Small molecule metabolic process
COQ7	9606.ENSP00000322316	GO Process	GO:0044283	Small molecule biosynthetic process
COQ7	9606.ENSP00000322316	GO Process	GO:0045892	Negative regulation of transcription, DNA-templated
COQ7	9606.ENSP00000322316	GO Process	GO:0045893	Positive regulation of transcription, DNA-templated
COQ7	9606.ENSP00000322316	GO Process	GO:0045934	Negative regulation of nucleobase-containing compound metabolic process
COQ7	9606.ENSP00000322316	GO Process	GO:0045935	Positive regulation of nucleobase-containing compound metabolic process
COQ7	9606.ENSP00000322316	GO Process	GO:0045944	Positive regulation of transcription by RNA polymerase II
COQ7	9606.ENSP00000322316	GO Process	GO:0048518	Positive regulation of biological process
COQ7	9606.ENSP00000322316	GO Process	GO:0048519	Negative regulation of biological process
COQ7	9606.ENSP00000322316	GO Process	GO:0048522	Positive regulation of cellular process
COQ7	9606.ENSP00000322316	GO Process	GO:0048523	Negative regulation of cellular process
COQ7	9606.ENSP00000322316	GO Process	GO:0050789	Regulation of biological process
COQ7	9606.ENSP00000322316	GO Process	GO:0050794	Regulation of cellular process
COQ7	9606.ENSP00000322316	GO Process	GO:0051171	Regulation of nitrogen compound metabolic process
COQ7	9606.ENSP00000322316	GO Process	GO:0051172	Negative regulation of nitrogen compound metabolic process
COQ7	9606.ENSP00000322316	GO Process	GO:0051173	Positive regulation of nitrogen compound metabolic process
COQ7	9606.ENSP00000322316	GO Process	GO:0051252	Regulation of RNA metabolic process
COQ7	9606.ENSP00000322316	GO Process	GO:0051253	Negative regulation of RNA metabolic process
COQ7	9606.ENSP00000322316	GO Process	GO:0051254	Positive regulation of RNA metabolic process
COQ7	9606.ENSP00000322316	GO Process	GO:0060255	Regulation of macromolecule metabolic process
COQ7	9606.ENSP00000322316	GO Process	GO:0065007	Biological regulation
COQ7	9606.ENSP00000322316	GO Process	GO:0071704	Organic substance metabolic process
COQ7	9606.ENSP00000322316	GO Process	GO:0080090	Regulation of primary metabolic process
COQ7	9606.ENSP00000322316	GO Process	GO:1901576	Organic substance biosynthetic process
COQ7	9606.ENSP00000322316	GO Process	GO:1901661	Quinone metabolic process
COQ7	9606.ENSP00000322316	GO Process	GO:1901663	Quinone biosynthetic process
COQ7	9606.ENSP00000322316	GO Process	GO:1902679	Negative regulation of RNA biosynthetic process
COQ7	9606.ENSP00000322316	GO Process	GO:1902680	Positive regulation of RNA biosynthetic process
COQ7	9606.ENSP00000322316	GO Process	GO:1903506	Regulation of nucleic acid-templated transcription
COQ7	9606.ENSP00000322316	GO Process	GO:1903507	Negative regulation of nucleic acid-templated transcription
COQ7	9606.ENSP00000322316	GO Process	GO:1903508	Positive regulation of nucleic acid-templated transcription
COQ7	9606.ENSP00000322316	GO Process	GO:2000377	Regulation of reactive oxygen species metabolic process
COQ7	9606.ENSP00000322316	GO Process	GO:2001141	Regulation of RNA biosynthetic process
COQ7	9606.ENSP00000322316	GO Function	GO:0003682	Chromatin binding
COQ7	9606.ENSP00000322316	GO Function	GO:0003824	Catalytic activity
COQ7	9606.ENSP00000322316	GO Function	GO:0004497	Monooxygenase activity
COQ7	9606.ENSP00000322316	GO Function	GO:0005488	Binding
COQ7	9606.ENSP00000322316	GO Function	GO:0008682	3-demethoxyubiquinol 3-hydroxylase activity
COQ7	9606.ENSP00000322316	GO Function	GO:0016491	Oxidoreductase activity
COQ7	9606.ENSP00000322316	GO Function	GO:0016705	Oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen
COQ7	9606.ENSP00000322316	GO Function	GO:0016709	Oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen
COQ7	9606.ENSP00000322316	GO Function	GO:0043167	Ion binding
COQ7	9606.ENSP00000322316	GO Function	GO:0043169	Cation binding
COQ7	9606.ENSP00000322316	GO Function	GO:0046872	Metal ion binding
COQ7	9606.ENSP00000322316	GO Component	GO:0005622	Intracellular anatomical structure
COQ7	9606.ENSP00000322316	GO Component	GO:0005634	Nucleus
COQ7	9606.ENSP00000322316	GO Component	GO:0005694	Chromosome
COQ7	9606.ENSP00000322316	GO Component	GO:0005737	Cytoplasm
COQ7	9606.ENSP00000322316	GO Component	GO:0005739	Mitochondrion
COQ7	9606.ENSP00000322316	GO Component	GO:0005740	Mitochondrial envelope
COQ7	9606.ENSP00000322316	GO Component	GO:0005743	Mitochondrial inner membrane
COQ7	9606.ENSP00000322316	GO Component	GO:0016020	Membrane
COQ7	9606.ENSP00000322316	GO Component	GO:0019866	Organelle inner membrane
COQ7	9606.ENSP00000322316	GO Component	GO:0019898	Extrinsic component of membrane
COQ7	9606.ENSP00000322316	GO Component	GO:0031090	Organelle membrane
COQ7	9606.ENSP00000322316	GO Component	GO:0031312	Extrinsic component of organelle membrane
COQ7	9606.ENSP00000322316	GO Component	GO:0031314	Extrinsic component of mitochondrial inner membrane
COQ7	9606.ENSP00000322316	GO Component	GO:0031966	Mitochondrial membrane
COQ7	9606.ENSP00000322316	GO Component	GO:0031967	Organelle envelope
COQ7	9606.ENSP00000322316	GO Component	GO:0031975	Envelope
COQ7	9606.ENSP00000322316	GO Component	GO:0032991	Protein-containing complex
COQ7	9606.ENSP00000322316	GO Component	GO:0043226	Organelle
COQ7	9606.ENSP00000322316	GO Component	GO:0043227	Membrane-bounded organelle
COQ7	9606.ENSP00000322316	GO Component	GO:0043228	Non-membrane-bounded organelle
COQ7	9606.ENSP00000322316	GO Component	GO:0043229	Intracellular organelle
COQ7	9606.ENSP00000322316	GO Component	GO:0043231	Intracellular membrane-bounded organelle
COQ7	9606.ENSP00000322316	GO Component	GO:0043232	Intracellular non-membrane-bounded organelle
COQ7	9606.ENSP00000322316	GO Component	GO:0110142	Ubiquinone biosynthesis complex
COQ7	9606.ENSP00000322316	GO Component	GO:0110165	Cellular anatomical entity
COQ7	9606.ENSP00000322316	STRING clusters	CL:11664	Quinone biosynthetic process, and Prenylation
COQ7	9606.ENSP00000322316	STRING clusters	CL:11665	Quinone biosynthetic process
COQ7	9606.ENSP00000322316	STRING clusters	CL:11669	Ubiquinone biosynthesis
COQ7	9606.ENSP00000322316	STRING clusters	CL:11672	Ubiquinone biosynthesis complex
COQ7	9606.ENSP00000322316	KEGG	hsa00130	Ubiquinone and other terpenoid-quinone biosynthesis
COQ7	9606.ENSP00000322316	KEGG	hsa01100	Metabolic pathways
COQ7	9606.ENSP00000322316	Reactome	HSA-1430728	Metabolism
COQ7	9606.ENSP00000322316	Reactome	HSA-196854	Metabolism of vitamins and cofactors
COQ7	9606.ENSP00000322316	Reactome	HSA-2142789	Ubiquinol biosynthesis
COQ7	9606.ENSP00000322316	Reactome	HSA-8978934	Metabolism of cofactors
COQ7	9606.ENSP00000322316	WikiPathways	WP5037	Riboflavin and CoQ disorders
COQ7	9606.ENSP00000322316	DISEASES	DOID:0014667	Disease of metabolism
COQ7	9606.ENSP00000322316	DISEASES	DOID:0050730	Coenzyme Q10 deficiency disease
COQ7	9606.ENSP00000322316	DISEASES	DOID:0070244	Primary coenzyme Q10 deficiency 7
COQ7	9606.ENSP00000322316	DISEASES	DOID:4	Disease
COQ7	9606.ENSP00000322316	DISEASES	DOID:630	Genetic disease
COQ7	9606.ENSP00000322316	DISEASES	DOID:655	Inherited metabolic disorder
COQ7	9606.ENSP00000322316	DISEASES	DOID:700	Mitochondrial metabolism disease
COQ7	9606.ENSP00000322316	TISSUES	BTO:0000000	Tissues, cell types and enzyme sources
COQ7	9606.ENSP00000322316	TISSUES	BTO:0000042	Animal
COQ7	9606.ENSP00000322316	COMPARTMENTS	GOCC:0005622	Intracellular
COQ7	9606.ENSP00000322316	COMPARTMENTS	GOCC:0005737	Cytoplasm
COQ7	9606.ENSP00000322316	COMPARTMENTS	GOCC:0005739	Mitochondrion
COQ7	9606.ENSP00000322316	COMPARTMENTS	GOCC:0005740	Mitochondrial envelope
COQ7	9606.ENSP00000322316	COMPARTMENTS	GOCC:0005743	Mitochondrial inner membrane
COQ7	9606.ENSP00000322316	COMPARTMENTS	GOCC:0016020	Membrane
COQ7	9606.ENSP00000322316	COMPARTMENTS	GOCC:0019866	Organelle inner membrane
COQ7	9606.ENSP00000322316	COMPARTMENTS	GOCC:0031090	Organelle membrane
COQ7	9606.ENSP00000322316	COMPARTMENTS	GOCC:0031966	Mitochondrial membrane
COQ7	9606.ENSP00000322316	COMPARTMENTS	GOCC:0031967	Organelle envelope
COQ7	9606.ENSP00000322316	COMPARTMENTS	GOCC:0031975	Envelope
COQ7	9606.ENSP00000322316	COMPARTMENTS	GOCC:0032991	Protein-containing complex
COQ7	9606.ENSP00000322316	COMPARTMENTS	GOCC:0043226	Organelle
COQ7	9606.ENSP00000322316	COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle
COQ7	9606.ENSP00000322316	COMPARTMENTS	GOCC:0043229	Intracellular organelle
COQ7	9606.ENSP00000322316	COMPARTMENTS	GOCC:0043231	Intracellular membrane-bounded organelle
COQ7	9606.ENSP00000322316	COMPARTMENTS	GOCC:0110142	Ubiquinone biosynthesis complex
COQ7	9606.ENSP00000322316	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
COQ7	9606.ENSP00000322316	UniProt Keywords	KW-0025	Alternative splicing
COQ7	9606.ENSP00000322316	UniProt Keywords	KW-0408	Iron
COQ7	9606.ENSP00000322316	UniProt Keywords	KW-0472	Membrane
COQ7	9606.ENSP00000322316	UniProt Keywords	KW-0479	Metal-binding
COQ7	9606.ENSP00000322316	UniProt Keywords	KW-0496	Mitochondrion
COQ7	9606.ENSP00000322316	UniProt Keywords	KW-0503	Monooxygenase
COQ7	9606.ENSP00000322316	UniProt Keywords	KW-0560	Oxidoreductase
COQ7	9606.ENSP00000322316	UniProt Keywords	KW-0677	Repeat
COQ7	9606.ENSP00000322316	UniProt Keywords	KW-0809	Transit peptide
COQ7	9606.ENSP00000322316	UniProt Keywords	KW-0831	Ubiquinone biosynthesis
COQ7	9606.ENSP00000322316	UniProt Keywords	KW-0999	Mitochondrion inner membrane
COQ7	9606.ENSP00000322316	UniProt Keywords	KW-1274	Primary mitochondrial disease
COQ7	9606.ENSP00000322316	Pfam	PF03232	Ubiquinone biosynthesis protein COQ7
COQ7	9606.ENSP00000322316	InterPro	IPR009078	Ferritin-like superfamily
COQ7	9606.ENSP00000322316	InterPro	IPR011566	Ubiquinone biosynthesis protein Coq7
DARS2	9606.ENSP00000497569	GO Process	GO:0000959	Mitochondrial RNA metabolic process
DARS2	9606.ENSP00000497569	GO Process	GO:0006082	Organic acid metabolic process
DARS2	9606.ENSP00000497569	GO Process	GO:0006139	Nucleobase-containing compound metabolic process
DARS2	9606.ENSP00000497569	GO Process	GO:0006399	tRNA metabolic process
DARS2	9606.ENSP00000497569	GO Process	GO:0006412	Translation
DARS2	9606.ENSP00000497569	GO Process	GO:0006418	tRNA aminoacylation for protein translation
DARS2	9606.ENSP00000497569	GO Process	GO:0006421	asparaginyl-tRNA aminoacylation
DARS2	9606.ENSP00000497569	GO Process	GO:0006422	aspartyl-tRNA aminoacylation
DARS2	9606.ENSP00000497569	GO Process	GO:0006518	Peptide metabolic process
DARS2	9606.ENSP00000497569	GO Process	GO:0006520	Cellular amino acid metabolic process
DARS2	9606.ENSP00000497569	GO Process	GO:0006725	Cellular aromatic compound metabolic process
DARS2	9606.ENSP00000497569	GO Process	GO:0006807	Nitrogen compound metabolic process
DARS2	9606.ENSP00000497569	GO Process	GO:0008152	Metabolic process
DARS2	9606.ENSP00000497569	GO Process	GO:0009058	Biosynthetic process
DARS2	9606.ENSP00000497569	GO Process	GO:0009059	Macromolecule biosynthetic process
DARS2	9606.ENSP00000497569	GO Process	GO:0009987	Cellular process
DARS2	9606.ENSP00000497569	GO Process	GO:0010467	Gene expression
DARS2	9606.ENSP00000497569	GO Process	GO:0016070	RNA metabolic process
DARS2	9606.ENSP00000497569	GO Process	GO:0019538	Protein metabolic process
DARS2	9606.ENSP00000497569	GO Process	GO:0019752	Carboxylic acid metabolic process
DARS2	9606.ENSP00000497569	GO Process	GO:0032543	Mitochondrial translation
DARS2	9606.ENSP00000497569	GO Process	GO:0034641	Cellular nitrogen compound metabolic process
DARS2	9606.ENSP00000497569	GO Process	GO:0034645	Cellular macromolecule biosynthetic process
DARS2	9606.ENSP00000497569	GO Process	GO:0034660	ncRNA metabolic process
DARS2	9606.ENSP00000497569	GO Process	GO:0043038	Amino acid activation
DARS2	9606.ENSP00000497569	GO Process	GO:0043039	tRNA aminoacylation
DARS2	9606.ENSP00000497569	GO Process	GO:0043043	Peptide biosynthetic process
DARS2	9606.ENSP00000497569	GO Process	GO:0043170	Macromolecule metabolic process
DARS2	9606.ENSP00000497569	GO Process	GO:0043436	Oxoacid metabolic process
DARS2	9606.ENSP00000497569	GO Process	GO:0043603	Cellular amide metabolic process
DARS2	9606.ENSP00000497569	GO Process	GO:0043604	Amide biosynthetic process
DARS2	9606.ENSP00000497569	GO Process	GO:0044237	Cellular metabolic process
DARS2	9606.ENSP00000497569	GO Process	GO:0044238	Primary metabolic process
DARS2	9606.ENSP00000497569	GO Process	GO:0044249	Cellular biosynthetic process
DARS2	9606.ENSP00000497569	GO Process	GO:0044260	Cellular macromolecule metabolic process
DARS2	9606.ENSP00000497569	GO Process	GO:0044271	Cellular nitrogen compound biosynthetic process
DARS2	9606.ENSP00000497569	GO Process	GO:0044281	Small molecule metabolic process
DARS2	9606.ENSP00000497569	GO Process	GO:0046483	Heterocycle metabolic process
DARS2	9606.ENSP00000497569	GO Process	GO:0070127	tRNA aminoacylation for mitochondrial protein translation
DARS2	9606.ENSP00000497569	GO Process	GO:0070145	Mitochondrial asparaginyl-tRNA aminoacylation
DARS2	9606.ENSP00000497569	GO Process	GO:0071704	Organic substance metabolic process
DARS2	9606.ENSP00000497569	GO Process	GO:0090304	Nucleic acid metabolic process
DARS2	9606.ENSP00000497569	GO Process	GO:0140053	Mitochondrial gene expression
DARS2	9606.ENSP00000497569	GO Process	GO:1901360	Organic cyclic compound metabolic process
DARS2	9606.ENSP00000497569	GO Process	GO:1901564	Organonitrogen compound metabolic process
DARS2	9606.ENSP00000497569	GO Process	GO:1901566	Organonitrogen compound biosynthetic process
DARS2	9606.ENSP00000497569	GO Process	GO:1901576	Organic substance biosynthetic process
DARS2	9606.ENSP00000497569	GO Function	GO:0000049	tRNA binding
DARS2	9606.ENSP00000497569	GO Function	GO:0000166	Nucleotide binding
DARS2	9606.ENSP00000497569	GO Function	GO:0003676	Nucleic acid binding
DARS2	9606.ENSP00000497569	GO Function	GO:0003723	RNA binding
DARS2	9606.ENSP00000497569	GO Function	GO:0003824	Catalytic activity
DARS2	9606.ENSP00000497569	GO Function	GO:0004812	aminoacyl-tRNA ligase activity
DARS2	9606.ENSP00000497569	GO Function	GO:0004815	aspartate-tRNA ligase activity
DARS2	9606.ENSP00000497569	GO Function	GO:0005488	Binding
DARS2	9606.ENSP00000497569	GO Function	GO:0005515	Protein binding
DARS2	9606.ENSP00000497569	GO Function	GO:0005524	ATP binding
DARS2	9606.ENSP00000497569	GO Function	GO:0016874	Ligase activity
DARS2	9606.ENSP00000497569	GO Function	GO:0016875	Ligase activity, forming carbon-oxygen bonds
DARS2	9606.ENSP00000497569	GO Function	GO:0017076	Purine nucleotide binding
DARS2	9606.ENSP00000497569	GO Function	GO:0030554	Adenyl nucleotide binding
DARS2	9606.ENSP00000497569	GO Function	GO:0032553	Ribonucleotide binding
DARS2	9606.ENSP00000497569	GO Function	GO:0032555	Purine ribonucleotide binding
DARS2	9606.ENSP00000497569	GO Function	GO:0032559	Adenyl ribonucleotide binding
DARS2	9606.ENSP00000497569	GO Function	GO:0035639	Purine ribonucleoside triphosphate binding
DARS2	9606.ENSP00000497569	GO Function	GO:0036094	Small molecule binding
DARS2	9606.ENSP00000497569	GO Function	GO:0042802	Identical protein binding
DARS2	9606.ENSP00000497569	GO Function	GO:0042803	Protein homodimerization activity
DARS2	9606.ENSP00000497569	GO Function	GO:0043167	Ion binding
DARS2	9606.ENSP00000497569	GO Function	GO:0043168	Anion binding
DARS2	9606.ENSP00000497569	GO Function	GO:0046983	Protein dimerization activity
DARS2	9606.ENSP00000497569	GO Function	GO:0050560	aspartate-tRNA(Asn) ligase activity
DARS2	9606.ENSP00000497569	GO Function	GO:0097159	Organic cyclic compound binding
DARS2	9606.ENSP00000497569	GO Function	GO:0097367	Carbohydrate derivative binding
DARS2	9606.ENSP00000497569	GO Function	GO:0140098	Catalytic activity, acting on RNA
DARS2	9606.ENSP00000497569	GO Function	GO:0140101	Catalytic activity, acting on a tRNA
DARS2	9606.ENSP00000497569	GO Function	GO:0140640	Catalytic activity, acting on a nucleic acid
DARS2	9606.ENSP00000497569	GO Function	GO:1901265	Nucleoside phosphate binding
DARS2	9606.ENSP00000497569	GO Function	GO:1901363	Heterocyclic compound binding
DARS2	9606.ENSP00000497569	GO Component	GO:0005622	Intracellular anatomical structure
DARS2	9606.ENSP00000497569	GO Component	GO:0005634	Nucleus
DARS2	9606.ENSP00000497569	GO Component	GO:0005654	Nucleoplasm
DARS2	9606.ENSP00000497569	GO Component	GO:0005737	Cytoplasm
DARS2	9606.ENSP00000497569	GO Component	GO:0005739	Mitochondrion
DARS2	9606.ENSP00000497569	GO Component	GO:0005759	Mitochondrial matrix
DARS2	9606.ENSP00000497569	GO Component	GO:0031974	Membrane-enclosed lumen
DARS2	9606.ENSP00000497569	GO Component	GO:0031981	Nuclear lumen
DARS2	9606.ENSP00000497569	GO Component	GO:0043226	Organelle
DARS2	9606.ENSP00000497569	GO Component	GO:0043227	Membrane-bounded organelle
DARS2	9606.ENSP00000497569	GO Component	GO:0043229	Intracellular organelle
DARS2	9606.ENSP00000497569	GO Component	GO:0043231	Intracellular membrane-bounded organelle
DARS2	9606.ENSP00000497569	GO Component	GO:0043233	Organelle lumen
DARS2	9606.ENSP00000497569	GO Component	GO:0070013	Intracellular organelle lumen
DARS2	9606.ENSP00000497569	GO Component	GO:0110165	Cellular anatomical entity
DARS2	9606.ENSP00000497569	STRING clusters	CL:795	tRNA Aminoacylation, and glutamyl-tRNA(Gln) amidotransferase complex
DARS2	9606.ENSP00000497569	STRING clusters	CL:797	tRNA Aminoacylation
DARS2	9606.ENSP00000497569	STRING clusters	CL:867	asparaginyl-tRNA aminoacylation, and glutamyl-tRNA(Gln) amidotransferase complex
DARS2	9606.ENSP00000497569	KEGG	hsa00970	Aminoacyl-tRNA biosynthesis
DARS2	9606.ENSP00000497569	Reactome	HSA-379724	tRNA Aminoacylation
DARS2	9606.ENSP00000497569	Reactome	HSA-379726	Mitochondrial tRNA aminoacylation
DARS2	9606.ENSP00000497569	Reactome	HSA-392499	Metabolism of proteins
DARS2	9606.ENSP00000497569	Reactome	HSA-72766	Translation
DARS2	9606.ENSP00000497569	DISEASES	DOID:0014667	Disease of metabolism
