#node	identifier	x_position	y_position	color	annotation
STX17	9606.ENSP00000259400	0.2249087591240876	0.7359598853868196	rgb(222,239,117)	Syntaxin-17; SNAREs, soluble N-ethylmaleimide-sensitive factor-attachment protein receptors, are essential proteins for fusion of cellular membranes. SNAREs localized on opposing membranes assemble to form a trans-SNARE complex, an extended, parallel four alpha-helical bundle that drives membrane fusion. STX17 is a SNARE of the autophagosome involved in autophagy through the direct control of autophagosome membrane fusion with the lysosome membrane. May also play a role in the early secretory pathway where it may maintain the architecture of the endoplasmic reticulum- Golgi intermediat [...] 
TAS2R31	9606.ENSP00000375093	0.14114963503649636	0.896704871060172	rgb(117,239,233)	Taste receptor type 2 member 31; Receptor that may play a role in the perception of bitterness and is gustducin-linked. May play a role in sensing the chemical composition of the gastrointestinal content. The activity of this receptor may stimulate alpha gustducin, mediate PLC-beta-2 activation and lead to the gating of TRPM5 (By similarity). Activated by the sulfonyl amide sweeteners saccharin and acesulfame K; Belongs to the G-protein coupled receptor T2R family.
TIGD1	9606.ENSP00000386186	0.14114963503649636	0.3560171919770774	rgb(117,239,198)	Tigger transposable element derived 1.
TKT	9606.ENSP00000391481	0.4293795620437956	0.4995702005730659	rgb(117,239,151)	Transketolase; Catalyzes the transfer of a two-carbon ketol group from a ketose donor to an aldose acceptor, via a covalent intermediate with the cofactor thiamine pyrophosphate; Belongs to the transketolase family.
TUFM	9606.ENSP00000322439	0.32755474452554745	0.5666189111747851	rgb(152,239,117)	Elongation factor Tu, mitochondrial; Promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis. Plays also a role in the regulation of autophagy and innate immunity. Recruits ATG5-ATG12 and NLRX1 at mitochondria and serves as a checkpoint of the RIG- I/DDX58-MAVS pathway. In turn, inhibits RLR-mediated type I interferon while promoting autophagy; Belongs to the TRAFAC class translation factor GTPase superfamily. Classic translation factor GTPase family. EF-Tu/EF-1A subfamily.
UBE2W	9606.ENSP00000498255	0.9089416058394161	0.8820916905444127	rgb(175,239,117)	Ubiquitin-conjugating enzyme E2 W; Accepts ubiquitin from the E1 complex and catalyzes its covalent attachment to other proteins. Specifically monoubiquitinates the N-terminus of various substrates, including ATXN3, MAPT/TAU, POLR2H/RPB8 and STUB1/CHIP, by recognizing backbone atoms of disordered N-termini. Involved in degradation of misfolded chaperone substrates by mediating monoubiquitination of STUB1/CHIP, leading to recruitment of ATXN3 to monoubiquitinated STUB1/CHIP, and restriction of the length of ubiquitin chain attached to STUB1/CHIP substrates by ATXN3. After UV irradiation [...] 
UQCRC1	9606.ENSP00000203407	0.5287408759124088	0.3001432664756447	rgb(239,216,117)	Cytochrome b-c1 complex subunit 1, mitochondrial; Component of the ubiquinol-cytochrome c oxidoreductase, a multisubunit transmembrane complex that is part of the mitochondrial electron transport chain which drives oxidative phosphorylation. The respiratory chain contains 3 multisubunit complexes succinate dehydrogenase (complex II, CII), ubiquinol-cytochrome c oxidoreductase (cytochrome b-c1 complex, complex III, CIII) and cytochrome c oxidase (complex IV, CIV), that cooperate to transfer electrons derived from NADH and succinate to molecular oxygen, creating an electrochemical gradie [...] 
VARS2	9606.ENSP00000441000	0.5394160583941605	0.7041547277936963	rgb(146,239,117)	Valine--tRNA ligase, mitochondrial; valyl-tRNA synthetase 2, mitochondrial.
WBP1	9606.ENSP00000233615	0.7274635036496351	0.2537249283667622	rgb(117,193,239)	WW domain binding protein 1.
ZNF254	9606.ENSP00000349494	0.8531021897810219	0.12220630372492838	rgb(239,210,117)	Zinc finger protein 254; May be involved in transcriptional regulation.
ZNF322	9606.ENSP00000482607	0.518065693430657	0.09297994269340974	rgb(117,211,239)	Zinc finger protein 322; Transcriptional activator. Important for maintenance of pluripotency in embryonic stem cells (By similarity). Binds directly to the POU5F1 distal enhancer and the NANOG proximal promoter, and enhances expression of both genes (By similarity). Can also bind to numerous other gene promoters and regulates expression of many other pluripotency factors, either directly or indirectly (By similarity). Promotes inhibition of MAPK signaling during embryonic stem cell differentiation (By similarity). Belongs to the krueppel C2H2-type zinc-finger protein family.
